32	1.0	14.0	1.0	4.0	2.0	4.0	4.0	1.0	6.0	1.0	13.0	6.0	5.0	5.0	10.0	10.0	1.0	4.0	22.0	3.0	1.0	5.0	14.0	5.0	1.0	3.0	2.0	1.0	7.0	28.0	32.0	2.0	2.0	6.0	2.0	29.0	8.0	3.0	10.0	4.0	3.0	4.0	19.0	1.0	7.0	1.0	702.0	17.0	12.0	2.0	2.0	26.0	3.0	13.0	2.0	26.0	6.0	1.0	3.0	2.0	3.0	23.0	1.0	9.0	36.0	2.0	2.0	3.0	4.0	2.0	16.0	5.0	1.0	2.0	8.0	4.0	0.0	6.0	22.0	3.0	4.0	0.0	3.0	11.0	5.0	7.0	2.0	3.0	8.0	48.0	3.0	23.0	1.0	5.0	7.0	10.0	4.0	8.0	4.0	14.0	63.0	2.0	2.0	2.0	5.0	12.0	6.0	13.0	3.0	17.0	14.0	51.0	1.0	33.0	1.0	5.0	17.0	0.0	5.0	1.0	1.0	2.0	17.0	7.0	19.0	3.0	9.0	5.0	3.0	4.0	3.0	1.0	2.0	2.0	0.0	1.0	50.0	13.0	3.0	1.0	6.0	7.0	0.0	3.0	1.0	2.0	2.0	5.0	1.0	29.0	11.0	2.0	7.0	5.0	2.0	10.0	11.0	0.0	3.0	57.0	1.0	79.0	3.0	1.0	9.0	5.0	4.0	1.0	6.0	1.0	30.0	4.0	6.0	1.0	15.0	2.0	2.0	818.0	6.0	2.0	9.0	6.0	9.0	1.0	2.0	3.0	2.0	2.0	818.0	4.0	1.0	1.0	14.0	7.0	2.0	3.0	0.0	0.0	7.0	4.0
33	1.0	14.0	2.0	13.0	2.0	418.0	35.0	3.0	1.0	0.0	1.0	10.0	2.0	2.0	7.0	0.0	7.0	14.0	12.0	3.0	5.0	6.0	19.0	1.0	3.0	747.0	15.0	3.0	1.0	13.0	11.0	1.0	13.0	5.0	4.0	4.0	2.0	6.0	3.0	3.0	19.0	1.0	15.0	5.0	2.0	1.0	2.0	22.0	1.0	0.0	2.0	16.0	2.0	52.0	6.0	12.0	3.0	8.0	10.0	1.0	3.0	2.0	2.0	2.0	25.0	2.0	1.0	2.0	5.0	8.0	1.0	4.0	1.0	2.0	43.0	1.0	1.0	18.0	9.0	12.0	3.0	5.0	17.0	11.0	33.0	5.0	2.0	3.0	6.0	7.0	3.0	9.0	11.0	19.0	24.0	10.0	1.0	8.0	10.0	21.0	16.0	19.0	1.0	6.0	1.0	6.0	19.0	4.0	1.0	6.0	5.0	13.0	68.0	11.0	4.0	3.0	2.0	4.0	13.0	7.0	3.0	1.0	61.0	7.0	5.0	4.0	6.0	8.0	4.0	15.0	6.0	1.0	9.0	31.0	0.0	10.0	5.0	7.0	7.0	5.0	9.0	8.0	1.0	433.0	1.0	1.0	14.0	6.0	1.0	4.0	10.0	15.0	7.0	1.0	12.0	14.0	4.0	1.0	16.0	7.0	1.0	9.0	11.0	28.0	5.0	5.0	0.0	1.0	4.0	1.0	14.0	37.0	3.0	0.0	3.0	1.0	1.0	1.0	1.0	2.0	18.0	9.0	2.0	1.0	1.0	9.0	431.0	1.0	0.0	1.0	12.0	6.0	7.0	5.0	0.0	3.0	2.0	3.0	4.0	2.0
34	4.0	10.0	3.0	13.0	61.0	19.0	3.0	2.0	453.0	6.0	11.0	3.0	5.0	5.0	31.0	5.0	2.0	4.0	12.0	0.0	1.0	1.0	11.0	3.0	5.0	3.0	7.0	8.0	5.0	2.0	9.0	4.0	10.0	3.0	8.0	3.0	4.0	1.0	3.0	12.0	10.0	7.0	45.0	3.0	3.0	2.0	5.0	9.0	20.0	1.0	2.0	26.0	1.0	8.0	1.0	12.0	11.0	4.0	7.0	1.0	2.0	548.0	4.0	18.0	5.0	4.0	11.0	1.0	32.0	20.0	2.0	5.0	0.0	14.0	4.0	5.0	2.0	18.0	2.0	16.0	4.0	10.0	4.0	8.0	8.0	6.0	1.0	5.0	16.0	12.0	2.0	10.0	2.0	27.0	2.0	30.0	1.0	4.0	106.0	10.0	2.0	1.0	1.0	4.0	5.0	0.0	4.0	4.0	4.0	5.0	3.0	6.0	2.0	1.0	3.0	4.0	8.0	5.0	13.0	3.0	5.0	2.0	3.0	4.0	36.0	13.0	2.0	1.0	2.0	3.0	2.0	3.0	10.0	12.0	0.0	11.0	2.0	2.0	15.0	2.0	50.0	44.0	8.0	8.0	0.0	2.0	4.0	4.0	1.0	21.0	6.0	26.0	2.0	3.0	4.0	20.0	1.0	3.0	2.0	24.0	4.0	3.0	2.0	10.0	6.0	2.0	2.0	1.0	14.0	0.0	78.0	12.0	2.0	1.0	2.0	4.0	2.0	1.0	9.0	15.0	8.0	0.0	0.0	0.0	1.0	3.0	10.0	0.0	3.0	9.0	7.0	1.0	24.0	24.0	17.0	3.0	2.0	47.0	2.0	0.0
35	1.0	6.0	0.0	1.0	4.0	5.0	3.0	12.0	5.0	10.0	2.0	3.0	4.0	25.0	6.0	6.0	2.0	6.0	25.0	1.0	4.0	28.0	11.0	5.0	4.0	7.0	2.0	2.0	1.0	28.0	12.0	4.0	1.0	14.0	3.0	8.0	1.0	1.0	13.0	5.0	7.0	0.0	7.0	1.0	2.0	2.0	5.0	50.0	51.0	18.0	3.0	1.0	7.0	2.0	1.0	11.0	11.0	4.0	9.0	0.0	10.0	7.0	2.0	2.0	3.0	3.0	5.0	0.0	16.0	1.0	1.0	5.0	2.0	6.0	7.0	3.0	1.0	4.0	55.0	9.0	22.0	2.0	2.0	6.0	1.0	6.0	6.0	8.0	2.0	3.0	1.0	10.0	5.0	24.0	2.0	4.0	14.0	56.0	6.0	8.0	12.0	9.0	2.0	10.0	6.0	4.0	3.0	3.0	6.0	5.0	6.0	2.0	25.0	110.0	2.0	2.0	15.0	1.0	21.0	2.0	2.0	1.0	3.0	8.0	3.0	3.0	10.0	10.0	4.0	57.0	11.0	1.0	6.0	2.0	1.0	14.0	2.0	2.0	2.0	4.0	16.0	11.0	4.0	9.0	2.0	7.0	60.0	2.0	1.0	12.0	11.0	15.0	2.0	21.0	4.0	25.0	5.0	3.0	2.0	7.0	1.0	2.0	4.0	10.0	5.0	2.0	19.0	11.0	14.0	2.0	5.0	17.0	3.0	0.0	9.0	2.0	5.0	3.0	13.0	2.0	472.0	4.0	4.0	0.0	4.0	28.0	5.0	3.0	2.0	2.0	7.0	1.0	14.0	3.0	1.0	3.0	1.0	0.0	79.0	5.0
36	7.0	2.0	5.0	2.0	7.0	6.0	9.0	11.0	5.0	3.0	3.0	8.0	3.0	1.0	28.0	4.0	1.0	4.0	13.0	1.0	4.0	6.0	5.0	3.0	10.0	2.0	11.0	3.0	11.0	0.0	5.0	10.0	1.0	27.0	2.0	2.0	3.0	1.0	16.0	4.0	50.0	0.0	28.0	1.0	8.0	3.0	1.0	2.0	11.0	11.0	7.0	3.0	8.0	11.0	18.0	3.0	2.0	5.0	5.0	2.0	3.0	2.0	2.0	26.0	8.0	1.0	3.0	0.0	28.0	37.0	1.0	4.0	914.0	1.0	7.0	2.0	2.0	15.0	8.0	60.0	4.0	9.0	6.0	4.0	694.0	16.0	6.0	640.0	1.0	15.0	7.0	3.0	1.0	27.0	5.0	11.0	4.0	4.0	1.0	374.0	25.0	2.0	4.0	6.0	85.0	8.0	2.0	9.0	4.0	9.0	3.0	47.0	10.0	10.0	2.0	5.0	4.0	0.0	28.0	1.0	10.0	20.0	3.0	3.0	10.0	3.0	8.0	1.0	7.0	28.0	5.0	1.0	3.0	14.0	1.0	4.0	3.0	5.0	11.0	7.0	3.0	11.0	3.0	5.0	2.0	2.0	16.0	8.0	0.0	5.0	6.0	6.0	2.0	9.0	4.0	2.0	2.0	6.0	15.0	28.0	0.0	13.0	10.0	4.0	5.0	6.0	2.0	1.0	6.0	0.0	3.0	4.0	10.0	1.0	3.0	1.0	13.0	3.0	2.0	2.0	6.0	2.0	2.0	1.0	1.0	6.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	13.0	906.0	8.0	1.0	2.0	14.0	2.0
37	0.0	6.0	5.0	1.0	1.0	4.0	380.0	2.0	4.0	2.0	13.0	63.0	2.0	10.0	12.0	3.0	1.0	14.0	8.0	0.0	4.0	5.0	3.0	2.0	10.0	6.0	4.0	3.0	1.0	41.0	8.0	12.0	4.0	7.0	8.0	3.0	1.0	2.0	34.0	4.0	4.0	8.0	4.0	7.0	1.0	4.0	0.0	12.0	8.0	0.0	1.0	8.0	28.0	19.0	756.0	5.0	11.0	4.0	5.0	0.0	4.0	2.0	1.0	2.0	13.0	2.0	2.0	7.0	1.0	409.0	1.0	7.0	1.0	23.0	84.0	5.0	1.0	13.0	42.0	7.0	779.0	0.0	0.0	161.0	4.0	7.0	2.0	2.0	13.0	10.0	10.0	7.0	1.0	6.0	8.0	7.0	11.0	8.0	3.0	135.0	3.0	6.0	1.0	4.0	2.0	3.0	14.0	2.0	1.0	5.0	7.0	8.0	27.0	79.0	3.0	4.0	12.0	3.0	1.0	10.0	23.0	1.0	3.0	6.0	10.0	3.0	8.0	9.0	3.0	5.0	1.0	0.0	2.0	12.0	1.0	3.0	2.0	1.0	11.0	6.0	4.0	37.0	8.0	16.0	2.0	2.0	3.0	5.0	1.0	10.0	26.0	1.0	16.0	12.0	5.0	20.0	15.0	2.0	2.0	2.0	3.0	2.0	460.0	5.0	640.0	2.0	2.0	1.0	45.0	0.0	17.0	9.0	14.0	0.0	9.0	0.0	12.0	1.0	3.0	14.0	9.0	2.0	0.0	0.0	1.0	19.0	1.0	3.0	2.0	5.0	13.0	1.0	7.0	534.0	2.0	14.0	0.0	5.0	13.0	2.0
38	2.0	707.0	0.0	9.0	2.0	5.0	6.0	1.0	25.0	1.0	7.0	22.0	4.0	2.0	10.0	5.0	4.0	1.0	2.0	2.0	1.0	10.0	14.0	24.0	1.0	6.0	35.0	0.0	5.0	1.0	2.0	10.0	3.0	6.0	4.0	3.0	1.0	5.0	13.0	5.0	6.0	0.0	4.0	3.0	23.0	1.0	6.0	11.0	10.0	2.0	1.0	2.0	3.0	9.0	4.0	57.0	1.0	6.0	12.0	1.0	5.0	548.0	0.0	5.0	16.0	1.0	11.0	5.0	8.0	2.0	11.0	2.0	5.0	1.0	3.0	1.0	1.0	12.0	7.0	3.0	2.0	3.0	17.0	6.0	13.0	28.0	1.0	2.0	10.0	3.0	3.0	10.0	3.0	6.0	12.0	4.0	2.0	7.0	76.0	5.0	30.0	9.0	1.0	7.0	15.0	12.0	7.0	9.0	1.0	2.0	536.0	41.0	7.0	35.0	7.0	5.0	4.0	6.0	1.0	5.0	1.0	10.0	5.0	1.0	19.0	8.0	6.0	9.0	0.0	8.0	4.0	8.0	6.0	22.0	910.0	8.0	5.0	4.0	2.0	1.0	12.0	223.0	4.0	8.0	5.0	3.0	7.0	8.0	1.0	11.0	15.0	0.0	1.0	2.0	5.0	3.0	5.0	4.0	2.0	6.0	4.0	3.0	1.0	17.0	9.0	34.0	0.0	1.0	6.0	0.0	12.0	4.0	4.0	1.0	6.0	3.0	36.0	5.0	13.0	18.0	8.0	3.0	2.0	1.0	6.0	6.0	10.0	1.0	8.0	3.0	21.0	3.0	14.0	11.0	3.0	10.0	6.0	10.0	3.0	2.0
39	1.0	8.0	1.0	0.0	7.0	4.0	9.0	8.0	5.0	6.0	18.0	3.0	4.0	1.0	24.0	3.0	1.0	4.0	2.0	2.0	2.0	4.0	11.0	7.0	42.0	2.0	15.0	4.0	4.0	13.0	92.0	4.0	1.0	6.0	1.0	7.0	2.0	892.0	53.0	1.0	1.0	1.0	20.0	38.0	4.0	1.0	3.0	31.0	8.0	19.0	1.0	3.0	18.0	5.0	12.0	234.0	3.0	7.0	8.0	934.0	3.0	3.0	2.0	310.0	4.0	2.0	11.0	4.0	9.0	2.0	1.0	3.0	5.0	6.0	8.0	5.0	2.0	45.0	9.0	9.0	9.0	2.0	2.0	3.0	20.0	4.0	5.0	3.0	6.0	8.0	13.0	18.0	5.0	22.0	1.0	12.0	1.0	2.0	12.0	17.0	7.0	3.0	0.0	2.0	26.0	17.0	2.0	3.0	13.0	11.0	4.0	41.0	27.0	7.0	4.0	6.0	5.0	3.0	8.0	3.0	2.0	1.0	22.0	3.0	9.0	8.0	2.0	1.0	0.0	16.0	8.0	4.0	5.0	12.0	0.0	2.0	7.0	3.0	6.0	2.0	35.0	16.0	8.0	2.0	2.0	1.0	37.0	7.0	942.0	3.0	5.0	20.0	12.0	19.0	3.0	9.0	3.0	3.0	2.0	2.0	4.0	17.0	10.0	3.0	12.0	3.0	2.0	5.0	6.0	0.0	352.0	4.0	48.0	0.0	1.0	1.0	12.0	5.0	7.0	5.0	14.0	6.0	2.0	1.0	1.0	2.0	71.0	3.0	818.0	1.0	3.0	2.0	9.0	2.0	1.0	3.0	5.0	0.0	2.0	4.0
4	17.0	5.0	2.0	3.0	5.0	6.0	10.0	2.0	20.0	6.0	6.0	10.0	2.0	13.0	4.0	1.0	5.0	4.0	7.0	2.0	798.0	18.0	3.0	3.0	2.0	5.0	7.0	2.0	3.0	1.0	10.0	2.0	1.0	8.0	16.0	3.0	1.0	1.0	13.0	1.0	2.0	4.0	14.0	28.0	12.0	3.0	2.0	18.0	12.0	0.0	5.0	746.0	8.0	2.0	4.0	8.0	21.0	4.0	4.0	0.0	19.0	1.0	1.0	7.0	13.0	2.0	7.0	2.0	8.0	11.0	1.0	3.0	0.0	2.0	35.0	2.0	2.0	10.0	5.0	12.0	6.0	9.0	1.0	1.0	8.0	10.0	4.0	5.0	16.0	6.0	2.0	7.0	1.0	2.0	1.0	38.0	2.0	10.0	16.0	17.0	27.0	13.0	1.0	6.0	14.0	5.0	5.0	3.0	1.0	6.0	2.0	6.0	7.0	33.0	1.0	7.0	3.0	6.0	9.0	15.0	2.0	20.0	19.0	1.0	6.0	4.0	2.0	8.0	3.0	7.0	336.0	11.0	1.0	1.0	1.0	5.0	452.0	13.0	3.0	1.0	3.0	3.0	1.0	12.0	0.0	8.0	11.0	2.0	2.0	33.0	7.0	5.0	2.0	1.0	4.0	2.0	2.0	7.0	8.0	17.0	2.0	2.0	4.0	16.0	7.0	2.0	5.0	1.0	16.0	1.0	25.0	22.0	2.0	1.0	6.0	9.0	12.0	5.0	39.0	9.0	4.0	10.0	3.0	1.0	4.0	15.0	10.0	1.0	1.0	1.0	24.0	0.0	29.0	3.0	0.0	4.0	22.0	1.0	7.0	6.0
40	5.0	2.0	8.0	3.0	3.0	5.0	9.0	1.0	27.0	2.0	10.0	15.0	10.0	2.0	13.0	750.0	1.0	4.0	4.0	3.0	4.0	10.0	11.0	2.0	1.0	2.0	49.0	2.0	688.0	3.0	10.0	2.0	4.0	9.0	5.0	3.0	1.0	2.0	6.0	1.0	13.0	3.0	22.0	2.0	3.0	5.0	3.0	5.0	28.0	5.0	2.0	6.0	6.0	6.0	7.0	3.0	5.0	2.0	9.0	1.0	7.0	21.0	1.0	9.0	2.0	0.0	2.0	6.0	3.0	2.0	1.0	1.0	1.0	18.0	7.0	10.0	1.0	7.0	55.0	2.0	16.0	2.0	17.0	5.0	13.0	17.0	1.0	5.0	3.0	8.0	3.0	3.0	1.0	2.0	2.0	10.0	36.0	10.0	13.0	10.0	4.0	6.0	2.0	10.0	7.0	8.0	16.0	10.0	798.0	4.0	29.0	23.0	4.0	21.0	6.0	4.0	10.0	3.0	5.0	2.0	8.0	1.0	33.0	10.0	4.0	7.0	2.0	16.0	5.0	3.0	15.0	1.0	2.0	5.0	2.0	7.0	5.0	13.0	12.0	6.0	31.0	1.0	2.0	14.0	1.0	7.0	37.0	3.0	1.0	138.0	12.0	10.0	2.0	8.0	1.0	4.0	3.0	2.0	11.0	24.0	0.0	2.0	4.0	11.0	5.0	1.0	1.0	1.0	4.0	0.0	4.0	12.0	10.0	1.0	1.0	4.0	49.0	1.0	3.0	8.0	18.0	18.0	1.0	2.0	1.0	3.0	6.0	912.0	1.0	7.0	2.0	5.0	64.0	6.0	1.0	4.0	0.0	6.0	8.0	5.0
41	17.0	3.0	4.0	1.0	3.0	5.0	4.0	34.0	2.0	2.0	3.0	9.0	2.0	10.0	16.0	2.0	5.0	27.0	10.0	0.0	8.0	5.0	3.0	185.0	56.0	7.0	8.0	48.0	26.0	1.0	8.0	1.0	1.0	1.0	15.0	6.0	3.0	1.0	1.0	3.0	3.0	9.0	5.0	2.0	5.0	6.0	5.0	6.0	9.0	3.0	2.0	7.0	9.0	16.0	1.0	8.0	14.0	4.0	4.0	0.0	12.0	26.0	1.0	28.0	2.0	1.0	4.0	0.0	1.0	2.0	1.0	2.0	0.0	18.0	7.0	1.0	1.0	18.0	35.0	13.0	779.0	1.0	813.0	3.0	2.0	23.0	7.0	2.0	5.0	12.0	3.0	2.0	1.0	8.0	5.0	35.0	15.0	7.0	11.0	22.0	14.0	10.0	11.0	3.0	5.0	6.0	16.0	1.0	3.0	4.0	4.0	2.0	12.0	37.0	4.0	33.0	6.0	4.0	7.0	5.0	1.0	20.0	6.0	5.0	5.0	8.0	3.0	15.0	0.0	4.0	6.0	3.0	2.0	10.0	1.0	1.0	8.0	15.0	5.0	4.0	7.0	4.0	2.0	38.0	1.0	3.0	2.0	3.0	1.0	15.0	1.0	1.0	4.0	6.0	7.0	17.0	4.0	4.0	4.0	6.0	1.0	1.0	4.0	12.0	3.0	15.0	3.0	1.0	19.0	1.0	11.0	3.0	6.0	0.0	6.0	2.0	25.0	7.0	1.0	2.0	8.0	2.0	1.0	0.0	12.0	2.0	17.0	2.0	0.0	1.0	9.0	1.0	7.0	534.0	0.0	1.0	1.0	1.0	7.0	2.0
42	0.0	2.0	2.0	2.0	11.0	4.0	55.0	2.0	2.0	1.0	1.0	5.0	10.0	2.0	32.0	3.0	7.0	6.0	2.0	0.0	2.0	5.0	7.0	1.0	3.0	747.0	14.0	0.0	1.0	13.0	92.0	2.0	0.0	7.0	1.0	3.0	1.0	0.0	6.0	9.0	9.0	1.0	7.0	13.0	7.0	2.0	21.0	9.0	8.0	14.0	26.0	16.0	2.0	8.0	2.0	4.0	34.0	3.0	11.0	0.0	2.0	3.0	1.0	2.0	3.0	3.0	1.0	1.0	4.0	8.0	2.0	5.0	1.0	2.0	5.0	9.0	1.0	12.0	35.0	3.0	2.0	7.0	2.0	8.0	22.0	16.0	2.0	2.0	5.0	17.0	639.0	12.0	3.0	1.0	4.0	13.0	2.0	11.0	1.0	2.0	12.0	6.0	2.0	6.0	2.0	17.0	19.0	1.0	2.0	18.0	6.0	2.0	10.0	2.0	2.0	7.0	26.0	1.0	28.0	4.0	5.0	2.0	2.0	4.0	11.0	1.0	10.0	2.0	8.0	8.0	6.0	1.0	1.0	3.0	9.0	2.0	51.0	6.0	11.0	8.0	14.0	10.0	1.0	9.0	1.0	1.0	106.0	8.0	1.0	10.0	53.0	3.0	33.0	5.0	1.0	9.0	2.0	4.0	2.0	13.0	5.0	3.0	2.0	4.0	7.0	2.0	0.0	2.0	27.0	1.0	2.0	4.0	5.0	1.0	4.0	3.0	5.0	1.0	5.0	1.0	13.0	1.0	1.0	3.0	2.0	9.0	2.0	2.0	3.0	2.0	63.0	7.0	8.0	14.0	1.0	9.0	1.0	8.0	2.0	1.0
43	24.0	2.0	1.0	628.0	3.0	6.0	30.0	1.0	28.0	6.0	7.0	3.0	2.0	4.0	5.0	3.0	1.0	1.0	10.0	0.0	2.0	2.0	4.0	3.0	5.0	8.0	5.0	15.0	2.0	2.0	4.0	18.0	3.0	4.0	2.0	9.0	7.0	1.0	5.0	2.0	12.0	5.0	63.0	2.0	1.0	1.0	2.0	7.0	46.0	3.0	3.0	9.0	3.0	4.0	3.0	32.0	12.0	4.0	3.0	1.0	711.0	6.0	1.0	5.0	6.0	3.0	1.0	1.0	3.0	5.0	0.0	4.0	0.0	18.0	8.0	4.0	6.0	16.0	17.0	3.0	12.0	3.0	2.0	6.0	3.0	9.0	862.0	12.0	19.0	2.0	4.0	23.0	860.0	4.0	4.0	10.0	2.0	3.0	8.0	9.0	5.0	19.0	2.0	6.0	99.0	5.0	1.0	1.0	1.0	5.0	1.0	19.0	3.0	1.0	17.0	4.0	124.0	805.0	21.0	8.0	40.0	30.0	5.0	2.0	5.0	2.0	3.0	15.0	0.0	1.0	5.0	0.0	48.0	16.0	2.0	3.0	2.0	31.0	6.0	6.0	22.0	7.0	4.0	18.0	1.0	0.0	27.0	3.0	1.0	10.0	4.0	8.0	13.0	12.0	4.0	5.0	2.0	830.0	11.0	57.0	5.0	2.0	2.0	5.0	640.0	3.0	1.0	2.0	4.0	2.0	9.0	2.0	3.0	2.0	3.0	6.0	6.0	3.0	5.0	20.0	9.0	4.0	9.0	1.0	6.0	15.0	14.0	1.0	11.0	0.0	3.0	2.0	8.0	14.0	2.0	38.0	2.0	2.0	12.0	2.0
44	1.0	1.0	10.0	8.0	3.0	2.0	4.0	10.0	14.0	5.0	1.0	6.0	1.0	7.0	4.0	750.0	1.0	483.0	2.0	0.0	2.0	0.0	14.0	185.0	21.0	2.0	42.0	3.0	11.0	13.0	11.0	6.0	0.0	5.0	8.0	666.0	4.0	4.0	493.0	14.0	5.0	7.0	12.0	3.0	2.0	6.0	2.0	17.0	58.0	2.0	3.0	3.0	7.0	38.0	1.0	32.0	21.0	4.0	12.0	3.0	2.0	23.0	2.0	9.0	8.0	34.0	1.0	3.0	13.0	28.0	2.0	2.0	4.0	14.0	5.0	5.0	1.0	7.0	9.0	20.0	11.0	1.0	1.0	3.0	5.0	17.0	1.0	3.0	1.0	2.0	1.0	7.0	1.0	4.0	2.0	5.0	1.0	7.0	9.0	5.0	11.0	2.0	2.0	6.0	45.0	7.0	7.0	10.0	2.0	16.0	6.0	47.0	4.0	4.0	1.0	1.0	49.0	12.0	3.0	4.0	3.0	3.0	2.0	3.0	6.0	2.0	4.0	633.0	2.0	15.0	6.0	13.0	5.0	14.0	1.0	2.0	7.0	24.0	11.0	3.0	9.0	16.0	1.0	1.0	1.0	0.0	106.0	5.0	1.0	14.0	74.0	13.0	13.0	3.0	5.0	10.0	5.0	2.0	2.0	4.0	2.0	3.0	3.0	7.0	4.0	5.0	2.0	1.0	27.0	0.0	5.0	2.0	2.0	0.0	4.0	2.0	7.0	2.0	2.0	1.0	19.0	3.0	1.0	1.0	2.0	3.0	18.0	3.0	1.0	7.0	2.0	1.0	2.0	3.0	2.0	2.0	2.0	5.0	4.0	4.0
45	1.0	6.0	1.0	628.0	1.0	5.0	3.0	1.0	2.0	4.0	39.0	11.0	3.0	7.0	13.0	2.0	2.0	7.0	10.0	0.0	8.0	3.0	7.0	1.0	8.0	17.0	4.0	632.0	15.0	1.0	4.0	5.0	1.0	6.0	8.0	3.0	2.0	6.0	2.0	5.0	2.0	791.0	4.0	1.0	1.0	3.0	4.0	1.0	8.0	16.0	4.0	6.0	1.0	2.0	5.0	8.0	5.0	2.0	39.0	0.0	3.0	0.0	2.0	310.0	18.0	5.0	4.0	3.0	16.0	6.0	731.0	2.0	1.0	14.0	2.0	3.0	1.0	15.0	9.0	3.0	2.0	1.0	3.0	16.0	2.0	5.0	12.0	8.0	13.0	4.0	1.0	6.0	1.0	4.0	8.0	55.0	16.0	1.0	5.0	3.0	4.0	3.0	4.0	3.0	28.0	5.0	2.0	1.0	19.0	9.0	5.0	5.0	10.0	6.0	7.0	3.0	2.0	0.0	28.0	18.0	23.0	7.0	2.0	7.0	10.0	6.0	627.0	2.0	2.0	4.0	5.0	1.0	7.0	15.0	1.0	6.0	8.0	4.0	2.0	1.0	4.0	18.0	4.0	11.0	2.0	3.0	25.0	4.0	0.0	6.0	11.0	676.0	5.0	3.0	7.0	2.0	2.0	1.0	2.0	4.0	2.0	4.0	1.0	1.0	3.0	2.0	1.0	2.0	37.0	0.0	11.0	4.0	7.0	0.0	5.0	2.0	37.0	8.0	13.0	14.0	8.0	6.0	1.0	1.0	6.0	18.0	5.0	2.0	8.0	2.0	1.0	1.0	1.0	534.0	1.0	8.0	2.0	3.0	4.0	6.0
46	5.0	4.0	1.0	2.0	10.0	5.0	3.0	12.0	4.0	1.0	2.0	4.0	3.0	1.0	2.0	3.0	2.0	14.0	8.0	1.0	27.0	0.0	25.0	16.0	1.0	6.0	11.0	6.0	2.0	0.0	9.0	4.0	9.0	8.0	15.0	2.0	757.0	1.0	24.0	3.0	12.0	8.0	13.0	11.0	7.0	11.0	7.0	37.0	20.0	1.0	26.0	1.0	17.0	2.0	3.0	13.0	3.0	1.0	5.0	1.0	2.0	3.0	0.0	37.0	6.0	1.0	4.0	3.0	3.0	10.0	1.0	4.0	0.0	4.0	2.0	10.0	4.0	4.0	39.0	12.0	6.0	0.0	2.0	11.0	3.0	23.0	4.0	9.0	8.0	17.0	4.0	6.0	1.0	4.0	3.0	7.0	1.0	7.0	4.0	14.0	14.0	10.0	1.0	9.0	5.0	20.0	4.0	0.0	798.0	3.0	5.0	47.0	13.0	4.0	3.0	7.0	4.0	3.0	8.0	2.0	6.0	5.0	3.0	1.0	2.0	710.0	2.0	2.0	0.0	16.0	12.0	2.0	487.0	4.0	2.0	3.0	8.0	7.0	6.0	1.0	14.0	48.0	3.0	6.0	3.0	2.0	20.0	3.0	0.0	5.0	25.0	3.0	3.0	13.0	5.0	89.0	5.0	3.0	725.0	2.0	3.0	13.0	17.0	6.0	7.0	5.0	2.0	2.0	2.0	0.0	3.0	16.0	61.0	0.0	10.0	1.0	25.0	3.0	12.0	8.0	2.0	4.0	1.0	1.0	6.0	12.0	18.0	11.0	3.0	2.0	3.0	0.0	17.0	9.0	7.0	13.0	832.0	22.0	5.0	0.0
47	13.0	2.0	3.0	8.0	5.0	4.0	6.0	7.0	14.0	2.0	1.0	1.0	1.0	1.0	8.0	1.0	2.0	9.0	9.0	2.0	17.0	4.0	1.0	16.0	6.0	6.0	16.0	4.0	2.0	2.0	4.0	1.0	4.0	4.0	1.0	2.0	16.0	1.0	7.0	1.0	2.0	4.0	8.0	1.0	23.0	2.0	11.0	17.0	2.0	4.0	1.0	3.0	8.0	68.0	2.0	7.0	1.0	14.0	5.0	0.0	1.0	23.0	1.0	27.0	6.0	1.0	1.0	3.0	5.0	13.0	1.0	1.0	1.0	3.0	24.0	1.0	1.0	4.0	14.0	9.0	2.0	7.0	4.0	27.0	4.0	7.0	2.0	3.0	5.0	3.0	3.0	3.0	14.0	2.0	0.0	15.0	2.0	4.0	8.0	5.0	2.0	2.0	1.0	2.0	1.0	4.0	6.0	0.0	1.0	8.0	21.0	18.0	7.0	9.0	3.0	7.0	42.0	3.0	3.0	11.0	6.0	30.0	2.0	1.0	6.0	1.0	1.0	7.0	30.0	4.0	1.0	2.0	3.0	1.0	1.0	4.0	452.0	15.0	7.0	2.0	22.0	8.0	4.0	2.0	1.0	0.0	106.0	6.0	0.0	3.0	6.0	8.0	3.0	7.0	4.0	1.0	5.0	3.0	2.0	2.0	3.0	6.0	5.0	16.0	28.0	3.0	2.0	1.0	8.0	1.0	11.0	5.0	5.0	1.0	2.0	0.0	3.0	9.0	1.0	20.0	18.0	1.0	2.0	0.0	6.0	2.0	4.0	2.0	2.0	3.0	4.0	1.0	4.0	13.0	2.0	2.0	1.0	5.0	7.0	4.0
